OOB	100-117	20-85
136	0.145917001338688	0.333333333333333	0.0666666666666667
137	0.147255689424364	0.337837837837838	0.0666666666666667
138	0.144578313253012	0.333333333333333	0.0647619047619048
139	0.140562248995984	0.324324324324324	0.0628571428571429
140	0.143239625167336	0.328828828828829	0.0647619047619048
141	0.14190093708166	0.328828828828829	0.0628571428571429
142	0.145917001338688	0.337837837837838	0.0647619047619048
143	0.143239625167336	0.328828828828829	0.0647619047619048
144	0.144578313253012	0.337837837837838	0.0628571428571429
145	0.147255689424364	0.342342342342342	0.0647619047619048
146	0.14859437751004	0.342342342342342	0.0666666666666667
147	0.144578313253012	0.346846846846847	0.0590476190476191
148	0.14190093708166	0.337837837837838	0.0590476190476191
149	0.144578313253012	0.342342342342342	0.060952380952381
150	0.145917001338688	0.342342342342342	0.0628571428571429
151	0.145917001338688	0.346846846846847	0.060952380952381
152	0.147255689424364	0.346846846846847	0.0628571428571429
153	0.145917001338688	0.346846846846847	0.060952380952381
154	0.145917001338688	0.342342342342342	0.0628571428571429
155	0.147255689424364	0.342342342342342	0.0647619047619048
156	0.147255689424364	0.346846846846847	0.0628571428571429
157	0.147255689424364	0.346846846846847	0.0628571428571429
158	0.147255689424364	0.346846846846847	0.0628571428571429
159	0.144578313253012	0.337837837837838	0.0628571428571429
160	0.144578313253012	0.337837837837838	0.0628571428571429
161	0.149933065595716	0.342342342342342	0.0685714285714286
162	0.147255689424364	0.342342342342342	0.0647619047619048
163	0.147255689424364	0.342342342342342	0.0647619047619048
164	0.147255689424364	0.337837837837838	0.0666666666666667
165	0.147255689424364	0.337837837837838	0.0666666666666667
166	0.14859437751004	0.342342342342342	0.0666666666666667
167	0.149933065595716	0.346846846846847	0.0666666666666667
168	0.14859437751004	0.342342342342342	0.0666666666666667
169	0.149933065595716	0.342342342342342	0.0685714285714286
170	0.14859437751004	0.342342342342342	0.0666666666666667
171	0.151271753681392	0.346846846846847	0.0685714285714286
172	0.14859437751004	0.342342342342342	0.0666666666666667
173	0.151271753681392	0.346846846846847	0.0685714285714286
174	0.149933065595716	0.346846846846847	0.0666666666666667
175	0.145917001338688	0.342342342342342	0.0628571428571429
176	0.14859437751004	0.342342342342342	0.0666666666666667
177	0.147255689424364	0.342342342342342	0.0647619047619048
178	0.14859437751004	0.342342342342342	0.0666666666666667
179	0.145917001338688	0.337837837837838	0.0647619047619048
180	0.14859437751004	0.342342342342342	0.0666666666666667
181	0.147255689424364	0.342342342342342	0.0647619047619048
182	0.145917001338688	0.342342342342342	0.0628571428571429
183	0.145917001338688	0.342342342342342	0.0628571428571429
184	0.14859437751004	0.346846846846847	0.0647619047619048
185	0.144578313253012	0.337837837837838	0.0628571428571429
186	0.145917001338688	0.342342342342342	0.0628571428571429
187	0.145917001338688	0.337837837837838	0.0647619047619048
188	0.144578313253012	0.342342342342342	0.060952380952381
189	0.145917001338688	0.342342342342342	0.0628571428571429
190	0.145917001338688	0.342342342342342	0.0628571428571429
191	0.147255689424364	0.337837837837838	0.0666666666666667
192	0.147255689424364	0.342342342342342	0.0647619047619048
193	0.14859437751004	0.337837837837838	0.0685714285714286
194	0.14859437751004	0.337837837837838	0.0685714285714286
195	0.144578313253012	0.333333333333333	0.0647619047619048
196	0.147255689424364	0.337837837837838	0.0666666666666667
197	0.147255689424364	0.337837837837838	0.0666666666666667
198	0.147255689424364	0.337837837837838	0.0666666666666667
199	0.145917001338688	0.333333333333333	0.0666666666666667
200	0.14859437751004	0.337837837837838	0.0685714285714286
201	0.147255689424364	0.337837837837838	0.0666666666666667
202	0.144578313253012	0.333333333333333	0.0647619047619048
203	0.143239625167336	0.337837837837838	0.060952380952381
204	0.144578313253012	0.328828828828829	0.0666666666666667
205	0.145917001338688	0.333333333333333	0.0666666666666667
206	0.144578313253012	0.337837837837838	0.0628571428571429
207	0.145917001338688	0.333333333333333	0.0666666666666667
208	0.144578313253012	0.337837837837838	0.0628571428571429
209	0.144578313253012	0.333333333333333	0.0647619047619048
210	0.143239625167336	0.333333333333333	0.0628571428571429
211	0.147255689424364	0.337837837837838	0.0666666666666667
212	0.145917001338688	0.337837837837838	0.0647619047619048
213	0.145917001338688	0.333333333333333	0.0666666666666667
214	0.143239625167336	0.333333333333333	0.0628571428571429
215	0.14190093708166	0.333333333333333	0.060952380952381
216	0.143239625167336	0.333333333333333	0.0628571428571429
217	0.143239625167336	0.337837837837838	0.060952380952381
218	0.143239625167336	0.333333333333333	0.0628571428571429
219	0.140562248995984	0.333333333333333	0.0590476190476191
220	0.143239625167336	0.342342342342342	0.0590476190476191
221	0.143239625167336	0.337837837837838	0.060952380952381
222	0.14190093708166	0.328828828828829	0.0628571428571429
223	0.14190093708166	0.333333333333333	0.060952380952381
224	0.137884872824632	0.328828828828829	0.0571428571428571
225	0.143239625167336	0.342342342342342	0.0590476190476191
226	0.143239625167336	0.337837837837838	0.060952380952381
227	0.143239625167336	0.337837837837838	0.060952380952381
228	0.14190093708166	0.333333333333333	0.060952380952381
229	0.143239625167336	0.337837837837838	0.060952380952381
230	0.144578313253012	0.337837837837838	0.0628571428571429
231	0.143239625167336	0.333333333333333	0.0628571428571429
232	0.143239625167336	0.337837837837838	0.060952380952381
233	0.145917001338688	0.342342342342342	0.0628571428571429
234	0.144578313253012	0.342342342342342	0.060952380952381
235	0.143239625167336	0.337837837837838	0.060952380952381
236	0.143239625167336	0.337837837837838	0.060952380952381
237	0.14190093708166	0.337837837837838	0.0590476190476191
238	0.144578313253012	0.342342342342342	0.060952380952381
239	0.143239625167336	0.337837837837838	0.060952380952381
240	0.144578313253012	0.342342342342342	0.060952380952381
241	0.140562248995984	0.333333333333333	0.0590476190476191
242	0.14190093708166	0.337837837837838	0.0590476190476191
243	0.143239625167336	0.337837837837838	0.060952380952381
244	0.143239625167336	0.337837837837838	0.060952380952381
245	0.143239625167336	0.342342342342342	0.0590476190476191
246	0.14190093708166	0.342342342342342	0.0571428571428571
247	0.140562248995984	0.342342342342342	0.0552380952380952
248	0.144578313253012	0.346846846846847	0.0590476190476191
249	0.143239625167336	0.342342342342342	0.0590476190476191
250	0.144578313253012	0.342342342342342	0.060952380952381
251	0.143239625167336	0.342342342342342	0.0590476190476191
252	0.143239625167336	0.342342342342342	0.0590476190476191
253	0.143239625167336	0.342342342342342	0.0590476190476191
254	0.144578313253012	0.342342342342342	0.060952380952381
255	0.145917001338688	0.346846846846847	0.060952380952381
256	0.145917001338688	0.346846846846847	0.060952380952381
257	0.147255689424364	0.346846846846847	0.0628571428571429
258	0.144578313253012	0.342342342342342	0.060952380952381
259	0.145917001338688	0.342342342342342	0.0628571428571429
260	0.145917001338688	0.342342342342342	0.0628571428571429
261	0.145917001338688	0.342342342342342	0.0628571428571429
262	0.144578313253012	0.337837837837838	0.0628571428571429
263	0.144578313253012	0.337837837837838	0.0628571428571429
264	0.145917001338688	0.337837837837838	0.0647619047619048
265	0.145917001338688	0.337837837837838	0.0647619047619048
266	0.145917001338688	0.337837837837838	0.0647619047619048
267	0.144578313253012	0.337837837837838	0.0628571428571429
268	0.144578313253012	0.337837837837838	0.0628571428571429
269	0.144578313253012	0.337837837837838	0.0628571428571429
270	0.144578313253012	0.337837837837838	0.0628571428571429
271	0.145917001338688	0.342342342342342	0.0628571428571429
272	0.144578313253012	0.337837837837838	0.0628571428571429
273	0.144578313253012	0.337837837837838	0.0628571428571429
274	0.144578313253012	0.337837837837838	0.0628571428571429
275	0.144578313253012	0.337837837837838	0.0628571428571429
276	0.145917001338688	0.337837837837838	0.0647619047619048
277	0.14190093708166	0.333333333333333	0.060952380952381
278	0.140562248995984	0.333333333333333	0.0590476190476191
279	0.144578313253012	0.342342342342342	0.060952380952381
280	0.145917001338688	0.342342342342342	0.0628571428571429
281	0.144578313253012	0.342342342342342	0.060952380952381
282	0.143239625167336	0.337837837837838	0.060952380952381
283	0.145917001338688	0.337837837837838	0.0647619047619048
284	0.145917001338688	0.342342342342342	0.0628571428571429
285	0.144578313253012	0.337837837837838	0.0628571428571429
286	0.143239625167336	0.337837837837838	0.060952380952381
287	0.143239625167336	0.333333333333333	0.0628571428571429
288	0.145917001338688	0.342342342342342	0.0628571428571429
289	0.144578313253012	0.342342342342342	0.060952380952381
290	0.144578313253012	0.342342342342342	0.060952380952381
291	0.140562248995984	0.333333333333333	0.0590476190476191
292	0.14190093708166	0.333333333333333	0.060952380952381
293	0.140562248995984	0.333333333333333	0.0590476190476191
294	0.14190093708166	0.337837837837838	0.0590476190476191
295	0.140562248995984	0.333333333333333	0.0590476190476191
296	0.140562248995984	0.333333333333333	0.0590476190476191
297	0.139223560910308	0.333333333333333	0.0571428571428571
298	0.139223560910308	0.333333333333333	0.0571428571428571
299	0.140562248995984	0.333333333333333	0.0590476190476191
300	0.14190093708166	0.337837837837838	0.0590476190476191
301	0.137884872824632	0.333333333333333	0.0552380952380952
302	0.14190093708166	0.342342342342342	0.0571428571428571
303	0.140562248995984	0.337837837837838	0.0571428571428571
304	0.14190093708166	0.342342342342342	0.0571428571428571
305	0.139223560910308	0.337837837837838	0.0552380952380952
306	0.139223560910308	0.337837837837838	0.0552380952380952
307	0.139223560910308	0.337837837837838	0.0552380952380952
308	0.140562248995984	0.337837837837838	0.0571428571428571
309	0.139223560910308	0.337837837837838	0.0552380952380952
310	0.140562248995984	0.342342342342342	0.0552380952380952
311	0.140562248995984	0.342342342342342	0.0552380952380952
312	0.14190093708166	0.342342342342342	0.0571428571428571
313	0.14190093708166	0.342342342342342	0.0571428571428571
314	0.143239625167336	0.342342342342342	0.0590476190476191
315	0.143239625167336	0.342342342342342	0.0590476190476191
316	0.143239625167336	0.337837837837838	0.060952380952381
317	0.145917001338688	0.342342342342342	0.0628571428571429
318	0.144578313253012	0.342342342342342	0.060952380952381
319	0.144578313253012	0.342342342342342	0.060952380952381
320	0.145917001338688	0.346846846846847	0.060952380952381
321	0.14859437751004	0.346846846846847	0.0647619047619048
322	0.145917001338688	0.346846846846847	0.060952380952381
323	0.147255689424364	0.346846846846847	0.0628571428571429
324	0.147255689424364	0.346846846846847	0.0628571428571429
325	0.144578313253012	0.342342342342342	0.060952380952381
326	0.144578313253012	0.337837837837838	0.0628571428571429
327	0.143239625167336	0.337837837837838	0.060952380952381
328	0.143239625167336	0.337837837837838	0.060952380952381
329	0.143239625167336	0.337837837837838	0.060952380952381
330	0.14190093708166	0.337837837837838	0.0590476190476191
331	0.144578313253012	0.342342342342342	0.060952380952381
332	0.143239625167336	0.337837837837838	0.060952380952381
333	0.143239625167336	0.337837837837838	0.060952380952381
334	0.14190093708166	0.333333333333333	0.060952380952381
335	0.144578313253012	0.337837837837838	0.0628571428571429
336	0.14190093708166	0.333333333333333	0.060952380952381
337	0.144578313253012	0.342342342342342	0.060952380952381
338	0.14190093708166	0.333333333333333	0.060952380952381
339	0.14190093708166	0.333333333333333	0.060952380952381
340	0.14190093708166	0.337837837837838	0.0590476190476191
341	0.14190093708166	0.342342342342342	0.0571428571428571
342	0.143239625167336	0.342342342342342	0.0590476190476191
343	0.140562248995984	0.337837837837838	0.0571428571428571
344	0.140562248995984	0.337837837837838	0.0571428571428571
345	0.140562248995984	0.342342342342342	0.0552380952380952
346	0.14190093708166	0.342342342342342	0.0571428571428571
347	0.140562248995984	0.342342342342342	0.0552380952380952
348	0.14190093708166	0.342342342342342	0.0571428571428571
349	0.140562248995984	0.342342342342342	0.0552380952380952
350	0.140562248995984	0.342342342342342	0.0552380952380952
351	0.139223560910308	0.342342342342342	0.0533333333333333
352	0.140562248995984	0.342342342342342	0.0552380952380952
353	0.140562248995984	0.342342342342342	0.0552380952380952
354	0.139223560910308	0.342342342342342	0.0533333333333333
355	0.139223560910308	0.342342342342342	0.0533333333333333
356	0.137884872824632	0.342342342342342	0.0514285714285714
357	0.136546184738956	0.342342342342342	0.0495238095238095
358	0.137884872824632	0.342342342342342	0.0514285714285714
359	0.139223560910308	0.342342342342342	0.0533333333333333
360	0.14190093708166	0.346846846846847	0.0552380952380952
361	0.14190093708166	0.346846846846847	0.0552380952380952
362	0.140562248995984	0.346846846846847	0.0533333333333333
363	0.14190093708166	0.346846846846847	0.0552380952380952
364	0.14190093708166	0.346846846846847	0.0552380952380952
365	0.14190093708166	0.346846846846847	0.0552380952380952
366	0.137884872824632	0.337837837837838	0.0533333333333333
367	0.139223560910308	0.342342342342342	0.0533333333333333
368	0.140562248995984	0.337837837837838	0.0571428571428571
369	0.139223560910308	0.337837837837838	0.0552380952380952
370	0.140562248995984	0.337837837837838	0.0571428571428571
371	0.140562248995984	0.337837837837838	0.0571428571428571
372	0.140562248995984	0.337837837837838	0.0571428571428571
373	0.140562248995984	0.337837837837838	0.0571428571428571
374	0.140562248995984	0.337837837837838	0.0571428571428571
375	0.140562248995984	0.337837837837838	0.0571428571428571
376	0.14190093708166	0.337837837837838	0.0590476190476191
377	0.14190093708166	0.342342342342342	0.0571428571428571
378	0.14190093708166	0.337837837837838	0.0590476190476191
379	0.14190093708166	0.337837837837838	0.0590476190476191
380	0.14190093708166	0.337837837837838	0.0590476190476191
381	0.14190093708166	0.337837837837838	0.0590476190476191
382	0.140562248995984	0.337837837837838	0.0571428571428571
383	0.140562248995984	0.337837837837838	0.0571428571428571
384	0.14190093708166	0.337837837837838	0.0590476190476191
385	0.14190093708166	0.337837837837838	0.0590476190476191
386	0.140562248995984	0.337837837837838	0.0571428571428571
387	0.14190093708166	0.337837837837838	0.0590476190476191
388	0.14190093708166	0.342342342342342	0.0571428571428571
389	0.143239625167336	0.342342342342342	0.0590476190476191
390	0.143239625167336	0.342342342342342	0.0590476190476191
391	0.14190093708166	0.342342342342342	0.0571428571428571
392	0.14190093708166	0.342342342342342	0.0571428571428571
393	0.140562248995984	0.342342342342342	0.0552380952380952
394	0.14190093708166	0.346846846846847	0.0552380952380952
395	0.139223560910308	0.337837837837838	0.0552380952380952
396	0.139223560910308	0.337837837837838	0.0552380952380952
397	0.139223560910308	0.337837837837838	0.0552380952380952
398	0.139223560910308	0.337837837837838	0.0552380952380952
399	0.140562248995984	0.337837837837838	0.0571428571428571
400	0.140562248995984	0.337837837837838	0.0571428571428571
401	0.140562248995984	0.337837837837838	0.0571428571428571
402	0.140562248995984	0.337837837837838	0.0571428571428571
403	0.140562248995984	0.337837837837838	0.0571428571428571
404	0.139223560910308	0.337837837837838	0.0552380952380952
405	0.140562248995984	0.337837837837838	0.0571428571428571
406	0.140562248995984	0.337837837837838	0.0571428571428571
407	0.14190093708166	0.342342342342342	0.0571428571428571
408	0.14190093708166	0.342342342342342	0.0571428571428571
409	0.14190093708166	0.342342342342342	0.0571428571428571
410	0.14190093708166	0.342342342342342	0.0571428571428571
411	0.140562248995984	0.337837837837838	0.0571428571428571
412	0.14190093708166	0.342342342342342	0.0571428571428571
413	0.140562248995984	0.337837837837838	0.0571428571428571
414	0.139223560910308	0.333333333333333	0.0571428571428571
415	0.14190093708166	0.337837837837838	0.0590476190476191
416	0.14190093708166	0.337837837837838	0.0590476190476191
417	0.14190093708166	0.337837837837838	0.0590476190476191
418	0.14190093708166	0.337837837837838	0.0590476190476191
419	0.14190093708166	0.337837837837838	0.0590476190476191
420	0.14190093708166	0.337837837837838	0.0590476190476191
421	0.14190093708166	0.337837837837838	0.0590476190476191
422	0.14190093708166	0.337837837837838	0.0590476190476191
423	0.14190093708166	0.337837837837838	0.0590476190476191
424	0.143239625167336	0.337837837837838	0.060952380952381
425	0.143239625167336	0.337837837837838	0.060952380952381
426	0.14190093708166	0.337837837837838	0.0590476190476191
427	0.14190093708166	0.337837837837838	0.0590476190476191
428	0.143239625167336	0.342342342342342	0.0590476190476191
429	0.143239625167336	0.342342342342342	0.0590476190476191
430	0.143239625167336	0.342342342342342	0.0590476190476191
431	0.143239625167336	0.342342342342342	0.0590476190476191
432	0.143239625167336	0.342342342342342	0.0590476190476191
433	0.144578313253012	0.342342342342342	0.060952380952381
434	0.14190093708166	0.342342342342342	0.0571428571428571
435	0.143239625167336	0.342342342342342	0.0590476190476191
436	0.143239625167336	0.342342342342342	0.0590476190476191
437	0.143239625167336	0.342342342342342	0.0590476190476191
438	0.143239625167336	0.342342342342342	0.0590476190476191
439	0.144578313253012	0.342342342342342	0.060952380952381
440	0.144578313253012	0.342342342342342	0.060952380952381
441	0.147255689424364	0.346846846846847	0.0628571428571429
442	0.145917001338688	0.346846846846847	0.060952380952381
443	0.144578313253012	0.342342342342342	0.060952380952381
444	0.145917001338688	0.346846846846847	0.060952380952381
445	0.143239625167336	0.342342342342342	0.0590476190476191
446	0.144578313253012	0.346846846846847	0.0590476190476191
447	0.143239625167336	0.346846846846847	0.0571428571428571
448	0.14190093708166	0.342342342342342	0.0571428571428571
449	0.143239625167336	0.346846846846847	0.0571428571428571
450	0.14190093708166	0.342342342342342	0.0571428571428571
451	0.140562248995984	0.342342342342342	0.0552380952380952
452	0.14190093708166	0.342342342342342	0.0571428571428571
453	0.140562248995984	0.342342342342342	0.0552380952380952
454	0.14190093708166	0.342342342342342	0.0571428571428571
455	0.14190093708166	0.342342342342342	0.0571428571428571
456	0.139223560910308	0.337837837837838	0.0552380952380952
457	0.14190093708166	0.346846846846847	0.0552380952380952
458	0.143239625167336	0.346846846846847	0.0571428571428571
459	0.143239625167336	0.346846846846847	0.0571428571428571
460	0.143239625167336	0.346846846846847	0.0571428571428571
461	0.143239625167336	0.346846846846847	0.0571428571428571
462	0.143239625167336	0.346846846846847	0.0571428571428571
463	0.143239625167336	0.346846846846847	0.0571428571428571
464	0.143239625167336	0.346846846846847	0.0571428571428571
465	0.14190093708166	0.342342342342342	0.0571428571428571
466	0.14190093708166	0.342342342342342	0.0571428571428571
467	0.14190093708166	0.342342342342342	0.0571428571428571
468	0.139223560910308	0.333333333333333	0.0571428571428571
469	0.143239625167336	0.342342342342342	0.0590476190476191
470	0.140562248995984	0.337837837837838	0.0571428571428571
471	0.14190093708166	0.337837837837838	0.0590476190476191
472	0.14190093708166	0.337837837837838	0.0590476190476191
473	0.140562248995984	0.337837837837838	0.0571428571428571
474	0.140562248995984	0.337837837837838	0.0571428571428571
475	0.140562248995984	0.337837837837838	0.0571428571428571
476	0.140562248995984	0.337837837837838	0.0571428571428571
477	0.14190093708166	0.337837837837838	0.0590476190476191
478	0.14190093708166	0.337837837837838	0.0590476190476191
479	0.140562248995984	0.337837837837838	0.0571428571428571
480	0.139223560910308	0.337837837837838	0.0552380952380952
481	0.14190093708166	0.337837837837838	0.0590476190476191
482	0.14190093708166	0.337837837837838	0.0590476190476191
483	0.140562248995984	0.337837837837838	0.0571428571428571
484	0.140562248995984	0.337837837837838	0.0571428571428571
485	0.140562248995984	0.342342342342342	0.0552380952380952
486	0.139223560910308	0.337837837837838	0.0552380952380952
487	0.140562248995984	0.337837837837838	0.0571428571428571
488	0.139223560910308	0.337837837837838	0.0552380952380952
489	0.140562248995984	0.342342342342342	0.0552380952380952
490	0.140562248995984	0.342342342342342	0.0552380952380952
491	0.14190093708166	0.342342342342342	0.0571428571428571
492	0.140562248995984	0.337837837837838	0.0571428571428571
493	0.140562248995984	0.337837837837838	0.0571428571428571
494	0.140562248995984	0.337837837837838	0.0571428571428571
495	0.14190093708166	0.337837837837838	0.0590476190476191
496	0.140562248995984	0.337837837837838	0.0571428571428571
497	0.140562248995984	0.337837837837838	0.0571428571428571
498	0.137884872824632	0.337837837837838	0.0533333333333333
499	0.140562248995984	0.342342342342342	0.0552380952380952
500	0.139223560910308	0.337837837837838	0.0552380952380952
501	0.139223560910308	0.337837837837838	0.0552380952380952
502	0.140562248995984	0.342342342342342	0.0552380952380952
503	0.14190093708166	0.346846846846847	0.0552380952380952
504	0.136546184738956	0.337837837837838	0.0514285714285714
505	0.139223560910308	0.342342342342342	0.0533333333333333
506	0.140562248995984	0.346846846846847	0.0533333333333333
507	0.139223560910308	0.346846846846847	0.0514285714285714
508	0.140562248995984	0.346846846846847	0.0533333333333333
509	0.140562248995984	0.346846846846847	0.0533333333333333
510	0.143239625167336	0.346846846846847	0.0571428571428571
511	0.14190093708166	0.346846846846847	0.0552380952380952
512	0.143239625167336	0.346846846846847	0.0571428571428571
513	0.14190093708166	0.346846846846847	0.0552380952380952
514	0.143239625167336	0.351351351351351	0.0552380952380952
515	0.139223560910308	0.346846846846847	0.0514285714285714
516	0.140562248995984	0.346846846846847	0.0533333333333333
517	0.140562248995984	0.346846846846847	0.0533333333333333
518	0.14190093708166	0.346846846846847	0.0552380952380952
519	0.143239625167336	0.346846846846847	0.0571428571428571
520	0.140562248995984	0.346846846846847	0.0533333333333333
521	0.143239625167336	0.346846846846847	0.0571428571428571
